"909251",0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,1,1,NA,NA,0,1,1,0,0,1,0,0,0,1,NA,0,1,1,0,NA,0,0,1,NA,0,1,1,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,NA,NA,1,1,1,1,0,0,NA,1,1,NA,1,0,NA,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,NA,0,1,1,0,1,1,0,0,NA,1,0,1,0,NA,0,0,0,NA,0,NA,0,0,NA,1,1,NA,NA,0,NA,1,0,NA,0,1,0,NA,1,1,0,NA,1,1,0,0,1,0,NA,0,1,NA,1,1,1,0,1,0,1,NA,0,0,NA
"909702",0,0,1,0,0,1,1,1,NA,NA,NA,NA,0,NA,1,NA,NA,1,1,NA,1,1,0,1,0,NA,0,0,NA,1,NA,0,0,NA,1,0,0,1,0,NA,NA,1,1,NA,NA,1,0,1,0,0,NA,NA,NA,1,NA,0,1,NA,NA,1,NA,NA,0,NA,0,0,NA,0,1,1,NA,NA,1,1,0,NA,0,NA,0,NA,NA,NA,0,1,1,1,1,1,NA,NA,NA,NA,NA,0,1,0,1,1,1,NA,0,NA,0,NA,NA,0,0,1,1,NA,0,1,NA,0,1,NA,NA,1,1,NA,1,NA,NA,1,1,NA,0,NA,1,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,1,0,0,1,1,0,0,NA,NA,0,NA,0,1,0,NA,NA,1,0,0,1,0,1,1,0,NA,1,NA,1,1,NA,0,0
"1295740",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,NA,0,1,0,1,NA,0,0,0,1,0,0,1,0,0,0,0,NA,0,1,1,0,0,0,0,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,NA,0,1,1,0,0,1,0,0,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,NA,1,1,0,0,0,NA,1,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0
"1297446",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,NA,1,0,0,0,NA,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,1,0,0,NA,1,0,0,0,0,NA,0,1,0,0,0,0,0,NA,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,NA,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
"906763",0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,NA,0,1,0,1,NA,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,1,1,0,1,1,0,0,NA,1,1,1,0,0,NA,0,1,1,0,0,0,0,NA,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,NA,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0
"998184",0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,NA,1,0,0,1,NA,0,0,0,1,0,0,1,0,0,0,1,NA,1,1,1,0,0,0,0,1,NA,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,1,1,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,NA,1,0,0,0,1,0,0,1,1,0,NA,0,0,0,1,0,0,0,0,1,0,1,NA,0,0,1,0,1,0,0,0,0
"909260",0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,NA,1,1,0,1,NA,0,0,0,1,0,0,1,0,1,0,1,NA,0,0,0,0,0,0,0,1,NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,1,1,0,1,1,0,1,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,0,0,NA,0,0,0,0,1,0,1,1,1,0,NA,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
"909743",0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,NA,0,0,1,1,NA,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,NA,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,1,0,0,1,1,0,1,NA,1,1,0,0,0,NA,1,1,0,0,0,0,0,NA,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,NA,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
"905952",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,NA,0,0,0,1,NA,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,NA,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,1,1,0,0,NA,1,0,0,0,0,NA,0,1,0,0,0,0,0,NA,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,NA,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
"905958",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,NA,1,0,0,1,NA,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,NA,0,1,0,0,0,1,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
"906877",0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,NA,0,1,1,1,NA,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,NA,0,1,0,0,1,1,0,1,NA,1,0,1,0,0,NA,1,1,1,0,1,0,0,NA,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,NA,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0
"907272",0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,NA,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,NA,1,0,1,0,0,0,0,0,0,0,1,0,0,NA,1,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
"907277",1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,NA,0,1,0,1,NA,0,0,0,1,0,0,1,0,0,0,1,NA,1,1,1,0,0,0,0,1,NA,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,NA,0,1,0,0,1,1,0,0,NA,1,0,1,0,0,0,1,0,0,0,1,0,0,NA,1,1,0,1,0,NA,0,1,0,0,1,0,NA,1,1,0,NA,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
"909252",0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,1,0,1,0,0,1,0,0,0,0,NA,0,1,0,0,0,0,0,1,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,NA,0,1,0,1,0,1,0,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,0,0,NA,1,0,0,0,1,0,0,1,1,0,NA,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"910687",1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,NA,0,0,0,1,NA,0,0,0,1,0,0,1,0,0,0,1,NA,1,1,1,0,0,0,0,0,NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,0,1,0,0,0,1,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,NA,1,0,1,1,1,1,0,1,1,0,NA,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0
"910944",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,NA,1,0,0,1,NA,0,0,1,1,0,0,1,0,0,0,0,NA,0,1,1,0,1,0,0,0,NA,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,NA,0,1,0,0,0,1,0,1,NA,1,0,1,0,0,0,0,0,0,1,0,0,0,NA,1,1,0,0,0,NA,1,0,0,0,1,1,0,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0
"949153",0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,NA,1,0,1,1,NA,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,NA,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,NA,0,1,1,0,1,0,0,1,NA,1,0,0,0,0,NA,1,0,0,0,0,0,0,NA,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,NA,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
"909253",0,0,1,1,1,0,1,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,NA,1,1,0,1,0,NA,0,1,NA,1,NA,0,1,NA,1,0,0,0,0,NA,NA,0,1,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,0,1,0,1,0,1,NA,NA,1,NA,NA,0,0,1,0,0,1,NA,0,NA,0,NA,NA,0,0,0,0,NA,0,0,NA,0,1,NA,NA,0,1,NA,0,NA,NA,0,1,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,1,0,0,0,0,0,1,0,NA,NA,0,NA,0,1,0,NA,NA,1,0,1,1,0,1,0,0,NA,1,NA,1,1,NA,0,0
"910688",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,NA,1,1,0,1,NA,0,0,0,1,0,0,1,0,0,1,1,NA,0,1,1,0,0,0,0,1,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,NA,0,0,0,1,0,1,0,0,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,0,0,NA,1,0,1,0,1,1,0,1,1,0,NA,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
"1323913",NA,NA,1,0,0,0,0,0,1,NA,NA,NA,0,NA,0,NA,NA,1,NA,NA,0,0,1,0,0,1,NA,0,NA,1,1,0,NA,0,1,0,0,NA,1,NA,NA,1,1,NA,1,1,1,0,0,0,NA,1,0,1,NA,0,1,NA,NA,0,0,NA,NA,0,1,0,NA,0,1,NA,0,0,0,0,0,1,0,NA,1,NA,0,1,0,1,0,1,0,1,0,0,0,1,NA,0,NA,NA,1,1,0,NA,0,1,0,0,1,1,0,1,1,1,1,1,0,0,NA,1,1,1,1,0,1,1,NA,0,1,1,1,NA,1,NA,0,0,0,1,NA,0,1,NA,1,1,NA,NA,1,0,1,1,1,1,0,NA,NA,1,0,NA,NA,1,0,1,1,0,0,NA,1,1,0,0,0,1,0,1,1,NA,NA,NA
"907278",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,NA,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
"908451",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,1,0,0,0,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,1,0,NA,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,NA,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"909715",NA,NA,0,0,NA,0,1,1,1,NA,NA,NA,0,NA,1,NA,NA,1,NA,NA,0,1,0,0,0,1,NA,0,NA,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,1,1,0,0,0,0,NA,1,0,1,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,NA,0,1,0,0,1,0,0,NA,0,NA,0,0,0,1,0,1,1,0,0,0,0,1,NA,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,1,1,0,0,1,NA,0,1,1,0,NA,1,NA,0,1,0,0,NA,0,1,NA,0,0,NA,NA,0,0,0,0,1,0,NA,NA,NA,0,0,NA,NA,1,1,1,1,0,0,NA,1,1,0,1,0,1,0,1,1,NA,NA,NA
"1330985",1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,NA,0,0,0,1,NA,0,1,0,1,0,0,1,0,0,0,1,NA,0,0,1,0,0,0,0,1,NA,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,NA,0,1,0,0,1,1,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,NA,1,0,0,0,1,1,0,1,1,1,NA,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
"1290455",1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,NA,0,0,1,1,NA,NA,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,NA,0,0,1,NA,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,NA,1,1,0,1,NA,NA,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,NA,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,NA,0,0,0,0,NA,1,1,NA,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,NA,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,NA,0,NA,NA
"1330942",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"1330947",1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,NA,1,1,1,1,NA,1,0,0,1,0,0,1,0,0,1,1,NA,0,1,1,0,0,0,0,1,NA,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,NA,0,1,1,1,1,1,0,1,NA,1,0,1,0,1,0,1,1,1,0,0,1,0,NA,1,1,0,1,0,NA,1,0,1,0,1,0,1,1,1,1,NA,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0
