"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74"
"1827",1.72722497907168,0.418930080994496,0.00574551211282997,-0.600067007201458,-1.13070617496875,0.0792867224281468,-0.676842878819167,-0.542613713798118,-0.125413441628942,-0.383905068389108,0.00807348346057478,-0.0191562528087394,0.215100803450425,-0.245089878695064,-0.0061283245222959,0.010760812518227,-0.06533590035934,0.0498570900094013,-0.0882982838391897,-0.0881161644149085,-0.0237656972284334,-0.0105288838659032,-0.0167922408840176,0.0365153803226504,-0.00339801224893009,-0.00333691800065158,-0.00442171271844526,-0.000437921707303156,-0.000272265279708408,-0.00128457539201707,0.00110099857658752,-0.000380065837417907,0.000915834371071908,-1.97742234255712e-15,-3.79635331754019e-15,2.11322461514956e-15,1.92477667903699e-15,-3.32475088038931e-16,2.18209973132785e-16,-4.87233225012722e-16,7.55125339139693e-17,-3.78448405729617e-16,-3.0374552599604e-16,4.62264694827501e-16,9.7089189576474e-17,-5.32673317006132e-18,5.00075978659858e-17,-1.69410974347442e-16,4.19999095091764e-17,2.96069909893989e-17,-0.297897567160066,-0.421759063073211,-1.27114816216143,-0.805424154509564,-1.34266294047815,-0.113416889349921,-0.760906670619083,-0.771041493317182,0.688585005844106,0.679840934516731,-0.677996219942131,1.66798173190457,-0.79512825107755,0.589455613376975,-1.31020624705469,-0.729384854275934,2.2735542468575,-0.112083959915555,-0.169908251199313,0.897317051744313,-0.24828176658071,-0.222522600730246,-0.725161735510649,0.133151273227465,-0.323472247264431
"1180",0.405589095407912,-0.205944055341063,-1.07055946569451,0.668103326929086,0.221966911038797,-0.174855733471212,0.410561878900604,-0.073745607765877,-0.0463380560843649,0.106526179195004,-0.145661269513778,-0.130140111384301,-0.0268801789405101,-0.168236868582619,-0.0492499399661382,-0.0417652353120913,-0.115216437232431,-0.11700801883082,0.0502988686384209,0.146159967910435,0.15820795806835,-0.0142220580442154,0.0104430380902669,0.0625975581125372,-0.0137947190800383,-0.0154197868856991,-0.00985245615432193,-0.00332077155285925,-0.000135937190489885,0.00505158695107604,0.0122928510298339,0.00333667446710983,0.0165465089499096,2.23136230099741e-15,-4.24607289442161e-15,-3.98989237897994e-15,-1.53171041184579e-16,2.06331435508282e-15,-1.48741763084987e-15,-2.16900061083728e-15,1.06864883128365e-16,2.71692694654853e-17,7.21569237906245e-16,-8.68713826110368e-17,2.78942542476273e-16,-2.28090526601882e-16,2.59567504635228e-16,-2.6697769976557e-16,-2.86300801107879e-16,2.41673056644617e-16,-0.29740318141106,0.213638702977271,-0.225693653281724,0.419428427631396,-0.0987706071156342,0.238175467634834,-0.156083419614171,-0.771041493317182,0.912974118576968,0.0306089520280044,0.0726424521366568,-0.0424422832545692,0.36587423147409,1.33882662975212,1.48844985310276,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,0.00222108181124832,-0.24828176658071,-0.210257326752243,-0.085606088938859,-0.617893468767735,-0.171008858245646
"1007",5.06733419999548,4.84053890705231,1.58815354352483,-0.0500536104243325,-0.466580080359095,1.51923967353757,-0.579823195381169,-0.200755735298679,0.328966016120792,-0.301915499880598,-0.166166379048206,0.157961398601551,-0.0993367430196249,-0.00869957504377014,0.0966688122759233,-0.0128749455899736,0.134725670890959,0.0676506181254171,-0.117073551875843,0.0446583914021071,0.0226315781184438,0.028940215580407,-0.00588235678843729,-0.00541157791847386,0.0240353981746562,-0.00266771361601335,0.0062529260456912,-0.00880900995643293,-0.00381220761944099,0.00815151756561111,-0.00265920586063878,0.0016954768665559,-0.00209295263951856,1.0696912741539e-15,1.86160277039251e-15,1.95545229720235e-15,-3.65686404369539e-16,2.11866918106858e-15,-1.25398483886363e-15,-1.92955539214364e-15,1.16726669678241e-15,1.27236566990532e-15,9.52834360402439e-16,7.29071356632368e-17,1.38879869591246e-15,-3.16690010623264e-16,3.56162450763902e-16,-6.39838295974687e-16,-5.97757838606411e-16,-5.09086012386692e-16,2.60264119097181,2.43753088415396,1.34248811003784,0.725641573166636,1.76706789292814,2.69932196652812,1.96079795890302,0.176305219508502,1.35705582772968,1.32907291700546,-0.677996219942131,2.52319373948414,2.68787919657737,-0.909286419373315,-1.31020624705469,0.600669879991946,0.198260109861866,-0.112083959915555,3.09071199800655,4.47770093147657,-0.24828176658071,2.60152726806656,2.78097756733769,-0.128194527868226,2.22086377519583
"1042",-1.45480034953783,1.73468388291205,-0.0864674208661367,0.540766428010824,0.383683706231579,-0.164633620645329,-0.0484876135065209,-0.19604019838681,0.0856056658051579,0.115275735979658,0.0465660279028107,-0.25964856687263,0.0693985317875279,-0.00238140366593218,-0.0354026110201825,-0.00310027459230946,-0.00830411636090636,-0.0313992158953039,0.0162642608363211,-0.0116654822936457,-0.0137044598038037,-0.0135075611154551,0.0023560360076275,-0.00301982893044152,0.00515771357799075,-0.00469858156695149,-0.00142747458150166,-0.00236822491440245,-0.000852883830679244,0.0009843966625823,-0.00024209540995751,0.000423522790703329,-0.000147891987529974,2.13492183406047e-15,5.95410892216185e-15,5.31851317377486e-15,-1.35748962820665e-15,-6.15582185667747e-17,1.13611943267465e-16,-2.10432719680516e-15,7.21284475289418e-16,4.28199111346611e-16,-5.5478344479746e-16,-3.94075417000488e-16,5.10191676193407e-16,-2.77384834569661e-16,8.54760028892252e-17,2.61350828476982e-16,5.64405965053534e-16,-3.27406306333473e-16,0.627113011937139,0.213638702977271,-0.225693653281724,0.419428427631396,-0.0987706071156342,-0.113416889349921,-0.156083419614171,1.12365193233419,0.255369251100177,0.679840934516731,0.823281124215444,-0.0424422832545692,0.36587423147409,-0.15991540299817,-0.377320880335538,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,0.796334926677328,-0.346125526066708,1.23285008126805,0.989799403928484
"1069",1.17783730007532,1.17565823929913,-1.39534929578723,0.074540824442846,0.837276898802321,0.0738282304673627,-0.548871202108513,0.645950879560778,-0.590070873801931,0.519618483787775,0.304668272651987,0.0341516626514425,-0.0313115430688554,0.0588615871953295,-0.0560081559454174,0.066606263262627,-0.0723253202708539,0.156602999983503,-0.00309926667344677,0.0278806342121412,-0.0102656393868493,-0.110084691376172,0.0328388435854368,-0.0276254726461563,0.00504380523586789,-0.0270531722564979,-0.00873973826247913,0.00386147958731467,-0.00149623782390261,-0.00346431578386715,0.000892488156798256,0.00106770997437597,0.000574701610859254,-5.10844235541184e-15,-8.98354025196028e-16,-6.662258280421e-16,-7.49609423614085e-16,5.25145246583963e-16,5.12779156687003e-16,5.64210531143265e-16,1.28073918101571e-15,8.20708377281351e-17,-4.91700110556561e-17,-3.35934848007659e-16,6.71148156261244e-16,-1.13701453333828e-16,-1.53876087363656e-16,1.18069514822419e-16,2.01563991076603e-16,3.98850403956427e-16,0.999763473846289,-0.421759063073211,-1.27114816216143,1.33806786423712,-1.34266294047815,0.238175467634834,1.05356308239565,-0.771041493317182,0.716858034048446,0.0306089520280044,0.0726424521366568,-0.0424422832545692,0.36587423147409,0.589455613376975,0.555564486383614,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,0.793313836579017,-0.69080274463736,1.35143399155131,0.626174351362482
"1237",1.87680582906987,1.66832498754968,0.0148613369195253,0.760540282288859,0.714186936399782,0.771692849865229,0.330148493606156,-0.246888790130913,0.500531563414787,0.0227696204251802,0.134109345352046,-0.381528740234846,-0.045940149477047,-0.185156961972455,-0.0481406032153928,0.117011696092032,0.0171930138565201,-0.060759697280866,-0.148517478730448,0.019979569428301,-0.0518064949657194,-0.0180673414269754,0.000580039286518875,-0.013074584328994,0.0179443569842736,-0.00336136285514001,2.42360343901441e-05,0.00272698713397177,-0.00687342994499983,-0.00289293795110165,-0.000842824393401296,0.000859442712077839,-0.00188623368744033,5.51254196067774e-15,-7.42672883956725e-16,2.81132708211534e-15,2.70658567558873e-16,2.88653306057394e-15,3.4014309348142e-15,-7.28131103823415e-16,8.79151809319497e-16,-2.43168347528841e-16,-1.26229388927932e-16,1.63991181191183e-16,2.00246771162572e-16,-2.36229214855162e-16,-3.37794058482666e-17,2.52501837210663e-17,3.67181216697465e-16,6.3546034046192e-16,0.711989571393042,1.166735352053,1.8652153644777,1.03185471870188,1.76706789292814,0.941360181604343,0.751151456893198,1.12365193233419,1.23553346813046,0.0306089520280044,0.0726424521366568,-0.0424422832545692,0.36587423147409,0.589455613376975,0.555564486383614,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,1.34486503671085,-0.24828176658071,0.787348803419655,1.17915271434626,-0.331441300607275,0.859790045549406
"1563",1.53962195718167,2.25252582756808,-1.5029513770303,0.795429327317803,0.503208146503546,0.917844187662017,0.0976616011194338,-0.356454625350803,0.583347880836596,0.438010033882328,0.289910512499949,-0.289902317656524,-0.0647604722971068,-0.275461175051436,-0.0192025389794235,0.140680966224253,0.0406537718366596,-0.0380615786001981,-0.172400207702615,0.114345399524045,-0.0439136063888742,0.066627298795335,-0.0046783838951414,-0.00897990930733368,0.025713836123135,0.00831539100759358,0.00200825702149372,0.00739554021508455,-0.00752296000424136,0.00162165774966549,-0.00163260048482075,0.00233416203369197,-0.00115013741053169,-1.03667725713967e-16,-1.07490520416977e-16,-2.1084878688424e-15,-9.39420254393935e-16,1.32232115515928e-16,-1.29456572036333e-15,8.66495963835555e-16,-2.65862175129762e-17,-7.0937821821321e-16,1.53203675625763e-16,-4.32163533981352e-17,3.906788255339e-16,-4.38530882888758e-16,-1.23802722165512e-16,-2.42110822347981e-17,4.26545492430122e-17,8.4405808901647e-17,0.87434484693574,1.166735352053,1.34248811003784,0.725641573166636,1.14512172624688,1.2929525385891,0.751151456893198,-0.771041493317182,1.58389756564823,1.32907291700546,0.823281124215444,0.812769724324999,1.52687671402573,1.33882662975212,1.48844985310276,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,1.34486503671085,-0.24828176658071,0.969888281807991,1.18872104091857,-0.0963997846867992,1.01020339720004
"1835",6.04864464422726,-0.148652576685513,0.878529065590298,-0.841689632796486,-1.87425804106596,-0.089488130511495,-0.520899542792873,-0.192060902989702,0.101002085466858,0.270536867913374,-0.0602839422106116,0.193802244778161,-0.411319055357248,-0.0432385802977187,-0.0652060473266307,-0.0432616019218439,-0.0422189957633739,-0.00756761790155143,-0.135325967665808,0.0712287243578858,-0.027122929159427,-0.00459787512090183,-0.000408581103113725,0.0174463897253575,-0.0190615987867984,0.0141359354706301,-0.00447868878908181,-0.0122626517395671,-0.00100476986334449,0.0056024845105061,0.000396457946988067,0.00475794696998488,0.000410376046537182,-3.10133348809761e-15,2.41359406681529e-15,-4.07126437294883e-16,1.51377511021631e-15,-1.01573781315989e-15,-2.45925360734693e-17,-4.43800013872138e-16,4.59502799946065e-16,2.98501884254403e-16,-2.12263148514065e-16,-5.83800491742073e-17,5.91013877574582e-16,-6.0107066696494e-17,-1.22786804137426e-16,1.32395183572517e-16,9.34736506644073e-17,1.07775875658739e-16,-0.453232333931956,-0.10406018004797,-1.27114816216143,-1.1116373000448,-1.34266294047815,0.238175467634834,-0.458495045116627,-0.771041493317182,1.31294771202329,0.0306089520280044,-2.17927356409971,2.52319373948414,1.52687671402573,0.589455613376975,-1.31020624705469,1.93072461425983,2.2735542468575,-0.112083959915555,3.09071199800655,2.23996100664391,-0.24828176658071,-0.437229075244029,-0.111701525045154,-0.874048291384826,-0.678581960368582
"1031",-0.568705044348376,-1.14480110649707,1.9650255267491,0.120751087464362,0.395512900684401,-0.288940335936618,0.342323814718019,0.144530904905196,0.247710535403638,0.134880984974351,-0.118672525997241,0.11200310397404,-0.0461564078818904,-0.0337106318243078,-0.0193504764496565,0.224816300787488,0.128682680306591,-0.0934223122952565,0.0606064049882105,0.0205667738484906,-0.0571336585776588,-0.0242706472853289,0.00717982900121727,0.00575351414369926,-0.00118822642758587,-0.00738391542896499,0.0051014644118109,0.00311895447101971,-0.00271494840924979,-0.00355574047291833,0.000493617648864342,0.000104142918059366,-0.000506606613119559,-7.76834706557432e-16,-1.16054719934282e-15,-2.89915952307635e-15,-5.30032956372886e-15,-1.46160270715247e-15,-5.51027212804396e-16,6.20154492216492e-16,1.39194430980327e-16,2.96689506526518e-17,-1.11290795488869e-16,4.33210313633764e-16,-2.64765198321378e-17,-4.66035248332809e-16,1.92372424013213e-16,6.33354276768732e-16,1.3819548431317e-16,-2.07901556656564e-16,-0.270066066131492,-0.421759063073211,-0.225693653281724,-0.499211008974324,-0.0987706071156342,-0.81660160331943,-0.156083419614171,1.12365193233419,-0.811869561140638,-1.26785501294945,-0.677996219942131,-0.897654290834137,-0.79512825107755,-1.65865743574846,-1.31020624705469,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-0.232184164134866,-0.693412288247989,-0.729998638603664,-0.146760068080333
"1630",-3.28556335196871,0.292598101289464,-0.400965520035545,0.470540087341358,-0.359701937389461,0.153241106696377,0.526953737566577,0.0447962193287251,0.0323243952634751,-0.140936936495891,-0.0889217259941081,-0.0446737226627576,0.0557425193713761,-0.0351766209012317,-0.0125597445878948,-0.0338810825403789,-0.0216663995262625,-0.0683942050113821,-0.0201718901572107,0.0389866841435669,-0.0600924392199515,-0.007487178408303,0.00177783206546774,0.0145263214403987,0.00650712242438776,-0.0121053280832129,0.00117638946715617,0.00437409955380189,-0.001969141191555,-0.000265375417029447,0.000606306494337297,-0.000132004882280515,-0.00035709167189436,8.45922190372378e-16,6.19720199286367e-15,-5.41907246878511e-15,2.03026993748657e-15,-1.86270751480384e-15,-2.46273496056639e-15,-8.41113167072861e-16,2.8203545974929e-16,2.04319860056513e-16,5.84793445933275e-16,4.31230298050983e-16,-1.0720618831284e-16,1.34695559874556e-17,-9.88464728569022e-17,1.01423018751142e-16,1.869885399862e-16,7.38680952711103e-17,-0.191921670758079,0.213638702977271,-0.225693653281724,-0.499211008974324,-0.0987706071156342,0.238175467634834,-0.156083419614171,-0.771041493317182,-0.725066404372925,1.32907291700546,1.57391979629423,-0.0424422832545692,0.36587423147409,1.33882662975212,1.48844985310276,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-0.0729360088138596,-0.286975870892438,0.167890898430406,0.0647298098358671
"1511",2.90484760086223,1.88769355591857,0.452567298603097,-0.896080056337728,-0.927489285689236,0.65537232769252,-0.38873019283694,0.0448168200244856,-0.583240809426555,-0.287554030693417,0.0307252119863184,-0.260997848079191,-0.0620235488008804,0.00251696696532384,0.0483637493724001,-0.0469267101992105,-0.0332336329445321,0.0232246852026573,0.289324405129548,0.0125346886063378,0.0310024955597244,0.0403296049467204,-0.0199272290885601,-0.0614088338421856,-0.000537540307539129,0.0252826444614008,0.0131943751387918,-0.0111996547932804,0.00785847408069993,0.00308952833451021,-0.00213282535896223,0.000414108807047125,-0.000641223668750047,-1.78995044243263e-16,-3.29724733568991e-15,-2.21501185250703e-16,3.98836648280002e-16,-2.04202661413657e-16,-3.46972155206102e-16,-6.66669445000489e-16,1.18344843801476e-15,1.44639971314806e-15,1.05032152651457e-15,-1.87855806471229e-16,5.29523114874793e-16,-8.35084969859075e-16,5.37262495958556e-16,2.29562381005905e-16,7.29387382856612e-17,-1.71020761993968e-16,0.739162075495309,1.48443423507824,2.38794261891755,-0.192997863439084,2.3890140596094,1.99613725255861,1.05356308239565,-0.771041493317182,0.740942465481773,0.679840934516731,-0.677996219942131,1.66798173190457,0.36587423147409,-0.909286419373315,-1.31020624705469,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,2.23996100664391,-0.24828176658071,0.67160688614219,2.38128247097627,-1.75451810256282,0.349260409229718
"1813",2.15144881097052,-2.68901459738652,-1.35548913996514,-0.613637307318228,-0.535763572100986,1.47477027478306,0.489408656244527,0.13675075510798,-0.0105205935256574,0.0219430688497407,0.227395291187032,-0.180651532967711,-0.192161796781108,-0.00019160177337193,-0.114887941027798,-0.0126412839687788,0.04631536150464,0.00430312835454274,-0.0624985719183194,0.0285527691062063,0.0146431527266806,-0.00943983311850925,-0.0115536554874343,-0.0427079674696701,0.0212315276261887,-0.00490139623096298,-0.00223786109481092,0.00470654549513808,-0.00326534175624349,-0.00259501023374226,-0.00124678740917484,-0.000808398234568265,-0.00147138039658003,-2.72082145016794e-16,-2.90797406927509e-15,-1.73656901861835e-15,2.48907856459862e-17,-4.02829871661713e-16,2.2779961162447e-16,7.04306432609857e-16,5.75422107666739e-16,-4.71908754662325e-16,-8.36251039103139e-16,3.64318854045177e-16,4.2515022460541e-16,2.38693579658424e-16,-2.34118460305232e-16,-2.99742339492555e-16,9.69813781826718e-17,1.23790194168044e-16,-1.08138755627759,0.531337586002513,1.34248811003784,-1.1116373000448,1.14512172624688,0.941360181604343,0.448739831390742,-0.771041493317182,1.04199785839836,-0.618623030460722,-0.677996219942131,-0.0424422832545692,0.36587423147409,0.589455613376975,0.555564486383614,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,1.34486503671085,-0.24828176658071,-1.20690154800806,0.934508000849739,-2.67402007883952,-1.44944810831164
"1925",-3.09027289795853,0.153046681125188,0.879472940496966,0.599455889381134,0.0147232810422425,-0.140064777460556,-0.335250994792867,0.0119350894288758,-0.0734508666337183,0.0290456289532186,0.110976562663091,0.053861800123266,-0.116463847162062,0.15355622579887,-0.0439533839855046,-0.0594946455047799,-0.085612426591071,0.0234707908471093,-0.0606851683302487,0.0708688257273092,0.00994800397144186,0.0366936414751596,-0.014900121103978,0.00507436388914756,-0.00135730408482016,0.0107659397376821,0.00714394188846694,-0.0187744958284472,5.38631495756188e-05,0.00966670316939539,-0.000180013372401212,0.000896836636299254,0.000218978309545621,-1.85832692335408e-15,-1.45984920696478e-15,5.96319037131763e-17,-4.34359399670839e-15,6.62170301107062e-16,-6.37274254393814e-16,-8.15986681505906e-16,2.21459957200025e-16,6.21733263863916e-16,-6.47324157015008e-16,1.20627970237541e-15,-1.8249347538336e-16,-8.83315679248446e-17,-4.70760979595213e-17,1.02504903206661e-17,-3.51874980445704e-17,9.41693072389377e-17,0.0545386539880694,-1.05715682912369,-0.225693653281724,0.113215282096156,-0.0987706071156342,-1.51978631728894,-0.760906670619083,-0.771041493317182,-1.25065474919721,0.0306089520280044,0.823281124215444,-0.897654290834137,-0.79512825107755,-0.909286419373315,-0.377320880335538,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,0.11590155432423,-0.66514223246617,1.65006499383464,0.220790532533706
"1926",0.967315297674289,0.0522434094367574,-2.05635544273551,-1.35455361056061,-0.178704523110173,0.0577281039579665,0.170004394315269,-0.362565544661695,-0.219578673154383,-0.0948479433774778,0.131378893878383,0.0830816035853042,0.0606751432178993,0.199732274462309,-0.0708560408791839,0.123946509156327,0.0765834657828416,-0.0465333935301455,-0.0261208146642351,0.0351602832173339,0.00966574694907962,-0.00403111057911566,0.00224466300826524,-0.0407099534844625,0.0202198958479171,0.0073906284982497,0.00389939734685323,-0.00170101170469591,0.0018271291499581,0.00245696855421301,-0.00084831938058716,1.84214300449524e-05,-0.000319617435903663,2.71481895609039e-16,-1.66299398849061e-15,7.32228512201831e-16,3.56754379231944e-16,2.10300472898377e-15,1.44731063832266e-15,-3.5211157270156e-16,-5.2533086837603e-16,4.20881499121143e-16,1.76036312112939e-16,2.10864845512901e-16,6.12728565942719e-16,-2.10197156422721e-16,-8.52867191770976e-17,3.82387106947447e-16,-1.15381883410455e-16,3.87517335525733e-16,-0.170994845466456,0.531337586002513,-0.225693653281724,-0.499211008974324,-0.720716773796893,1.2929525385891,0.448739831390742,-0.771041493317182,0.899392672279979,0.679840934516731,0.0726424521366568,0.812769724324999,1.52687671402573,2.08819764612727,1.48844985310276,1.93072461425983,1.23590717835968,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-0.185522659433706,0.25972351553445,-0.88297278130765,-0.214070062480562
"1583",4.664328871694,-2.05921279534909,-0.672079335101952,2.88961596890872,-0.931921152946747,0.212956276341848,0.214275515881652,0.402516118069974,0.355020627734724,-0.25985351956283,-0.0453886161475542,-0.0964248067968795,0.00209130853953847,-0.0903391211147642,0.0528556188426468,0.0157848230974362,0.0499285753651159,0.0056328971169235,0.0285693604563805,-0.0456732973263026,0.0513783898058141,0.0657243449355748,-0.0374313636960366,-0.00897332104921484,0.000147687855032689,0.0024716111983176,-0.000944527343095683,0.00523742664447945,-0.00108555036821883,0.00260984439160735,-0.000793776856838213,-0.000551988454312756,-0.000110308594728034,-2.75787883717265e-15,3.80793535542654e-15,1.23187671413142e-15,8.80399912061729e-16,-2.95973810907891e-16,3.51509716421078e-17,-1.1777469171951e-15,-3.88338129239409e-17,-5.92824534010298e-16,-2.86752894882544e-16,4.2271690018678e-17,4.83902210091602e-17,-3.08623418506991e-16,5.2071205290431e-17,2.17026108090566e-16,-9.70859120128384e-17,9.89375344480601e-17,-1.56758383499984,-1.69255459517418,-0.225693653281724,-0.805424154509564,-0.0987706071156342,-1.51978631728894,-1.97055317262891,-0.771041493317182,1.42906907786255,-0.618623030460722,-1.42863489202092,0.812769724324999,1.52687671402573,-0.909286419373315,-1.31020624705469,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,0.449769066777781,-0.24828176658071,-1.43645487081436,-1.57674280044609,-0.814751344917737,-1.34752973211569
"1778",-1.02435994952974,-1.09553040923626,-0.295198538258852,-0.275904217017186,0.413037842799619,-0.0148132121795815,-0.279952326507975,0.437080580505291,0.162756393589114,-0.00921020726461047,0.0551110208934823,-0.0114557031167576,-0.177656996650893,0.182321826760667,0.0601164466511115,0.232124283779837,-0.143534595714758,0.189324845046234,0.092403954318264,0.0070416569566489,0.00194199859456793,-0.0427358291773747,-0.0229627532132488,0.0361752065371926,-0.00465140576361314,-0.0261763159581022,-0.00149921163223137,-0.00169036716855652,0.00119044047945387,-0.000629318728757468,3.71097108619066e-05,0.000590319212298897,-0.000141130002230069,-1.45407897301936e-15,2.19428256079115e-16,-4.23661604632283e-16,1.03943934656283e-15,8.11131414953926e-18,4.40202437440825e-16,1.56023712545022e-16,3.35437641844461e-16,8.71229922675296e-16,4.02305216639297e-16,-3.95357335196053e-16,-4.28346654275935e-16,1.88965119251991e-16,2.13150005376331e-16,6.17163125610819e-17,3.62752013859737e-16,-1.4535349332803e-16,0.166735421529167,-0.739457946098452,0.297033601158131,0.113215282096156,-0.0987706071156342,-0.465009246334675,0.448739831390742,0.176305219508502,-0.463279106184586,-0.618623030460722,0.0726424521366568,-0.897654290834137,-0.79512825107755,-0.15991540299817,0.555564486383614,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,0.00222108181124832,-0.24828176658071,-0.0131459006177251,-0.513788703049656,0.399139007001135,-0.107968255518096
"1927",-3.64832080192423,-0.0658336455843787,0.662825827949444,1.03663815452482,-0.156873645117251,0.243677215691899,-0.0586944995106356,-0.00784827767426172,-0.189011219282959,-0.122261919656468,0.0105543606331229,0.12186930292093,0.071629027172793,-0.0614949468533056,-0.0140666970012163,-0.0807129253915136,-0.00926227276676476,0.0547526788055658,0.0164115504352113,-0.00467796983592968,0.00608037554127469,-0.0339666184361066,0.0276486609227634,-0.0189761349898232,-0.00835359745390693,0.0126885260482689,0.000672267630156395,-0.000447395379780172,-0.000596928636466601,-6.131484578873e-05,0.00029036104198697,-0.00138019607705504,0.000577507860343132,3.80681007381927e-15,-3.26307057865223e-15,-3.92565706665419e-16,2.82877059676216e-16,1.79264386939936e-15,-1.83392952193869e-16,8.34464635339257e-16,-2.42865466269176e-15,-8.87193686579604e-16,8.47285792071222e-17,7.33403613766193e-16,6.67126004342255e-16,-8.63039332419845e-17,-5.42130843265376e-17,2.28477225417655e-16,3.86274116516521e-16,1.290523599214e-16,-0.276869408886046,-0.739457946098452,-0.748420907721579,0.113215282096156,-0.720716773796893,-0.81660160331943,-0.760906670619083,0.176305219508502,-1.4417091331635,0.0306089520280044,0.823281124215444,-0.897654290834137,-0.79512825107755,-0.15991540299817,0.555564486383614,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-0.162520517824337,-0.70580762039848,0.797396865469912,-0.14981298268703
"1618",-2.31107112617223,0.389818851431484,-0.385242320391686,-0.372184263860134,0.0949806445994656,-0.340258053154016,-0.196306461411219,0.297493602730075,0.0981171269318848,-0.131858211759146,0.0312092656046431,0.0284923882478707,-0.133692329914483,0.019670242999075,-0.0998883443827133,-0.107426987991146,0.0198573672746173,-0.00395256173265313,-0.00899366473184922,-0.0173659342035937,0.0147297797589353,0.0300493649861021,-0.0186058631029175,0.013064967937345,-0.0147432521648231,0.0108257644799512,0.00753187435798822,-0.00155062181709997,0.00181957420159132,0.00341410166264941,-0.000445628122044072,3.07816724736033e-05,0.000182268378877391,-2.30051923142002e-15,-1.31600128692991e-15,-2.34459644108402e-15,-8.149564420305e-16,9.83406693494886e-16,5.36154694415679e-16,1.1462761818419e-15,7.79554553160264e-16,3.73032387653002e-17,6.24801715436707e-16,2.66969416547326e-17,2.26006648571916e-16,-1.17695880223227e-16,-2.2009414587077e-16,-1.13073467296017e-16,-3.34786909472084e-17,-8.15813098647679e-18,0.0901068783181181,-0.421759063073211,-0.225693653281724,-0.805424154509564,-0.720716773796893,-0.465009246334675,0.146328205888285,0.176305219508502,-0.538542954413734,0.679840934516731,0.823281124215444,-0.0424422832545692,-0.79512825107755,0.589455613376975,0.555564486383614,-0.729384854275934,0.198260109861866,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,0.0787421642958941,-0.424629296353147,0.425093899394137,0.0316739341029378
"1580",-1.14146391298923,-1.15534683872236,0.011016624797706,0.20258904484066,0.27469260138796,-0.148370793664599,-0.807603431098969,-0.160564182654249,0.0265275312810116,0.283324077533573,-0.267709737045963,-0.0239281395913917,-0.0122897976252581,-0.0361350715546897,0.0231689154250147,0.0131881249839324,0.00489209084361143,-0.0322553449593996,0.014475637412294,-0.0822946826379787,0.0113929453699194,0.00168684329852285,-0.0205587321314948,0.00246072309181585,-0.00288010441410192,0.000346723997314971,-0.00473369627202004,0.00230964536722152,-0.000184339798463946,-0.000106801532125231,0.000422030300395976,0.000941916187356853,0.000798547911886142,4.787786507135e-15,-1.06308827311038e-15,1.02707049093136e-15,-1.09075713087265e-15,9.12489305799369e-16,-2.15496305489147e-15,-4.40245209870619e-16,-1.05787708340251e-15,-3.33998165419334e-16,2.87889441131874e-16,2.0788599599625e-17,-4.14290987429375e-16,-9.49312084767533e-17,2.10522131642529e-16,-4.02827556684245e-17,1.7311619368605e-16,3.04483937273573e-17,-0.474517310435474,-0.739457946098452,-1.27114816216143,0.113215282096156,-1.34266294047815,-0.465009246334675,-0.760906670619083,-0.771041493317182,-0.312751409726291,-0.618623030460722,0.0726424521366568,-0.897654290834137,-0.79512825107755,-0.15991540299817,0.555564486383614,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-0.501886819095761,-0.689715434799598,0.241962168259666,-0.432752002878922
