"","c1_1","c1_2","c1_3","c1_4","c1_5","c1_6","c1_7","c1_8","c1_9","c1_10","c1_11","c1_12","c1_13","c1_14","c1_15","c1_16","c1_17","c1_18","c1_19","c1_20","c1_21","c1_22","c1_23","c1_24","c1_25","c1_26","c1_27","c1_28","c1_29","c1_30","c1_31","c1_32","c1_33","c1_34","c1_35","c2_1","c2_2","c2_3","c2_4","c2_5","c2_6","c2_7","c2_8","c2_9","c2_10","c2_11","c2_12","c2_13","c2_14","c2_15","c2_16","c2_17","c2_18","c2_19","c2_20","c2_21","c2_22","c2_23","c2_24","c2_25","c2_26","c2_27","c2_28","c2_29","c2_30","c2_31","c2_32","c2_33","c2_34","c2_35","c2_36","c2_37","c2_38","c2_39","c2_40","c2_41","c0_1","c0_2","c0_3","c0_4","c0_5","c0_6","c0_7","c0_8","c0_9","c0_10","c0_11","c0_12","c0_13","c0_14","c0_15","c0_16","c0_17","c0_18","c0_19","c0_20","c0_21","c0_22","c0_23","c0_24","c0_25","c0_26","c0_27","c0_28","c0_29","c0_30","c0_31","c0_32","c0_33","c0_34","c0_35","c0_36","c0_37","c0_38","c0_39","c0_40","c0_41","c0_42","c0_43","c0_44","c0_45","c0_46","c0_47","c0_48","c0_49","c0_50","c0_51","c0_52","c0_53","c0_54","c0_55","c0_56","c0_57","c0_58","c0_59","c0_60","c0_61","c0_62"
"SIDG06184",-0.735387005597591,-0.685922387724403,-0.742721373188089,-0.626683299708112,-0.330844533302544,-0.72812215912505,-0.679109582293803,-0.692796295364498,-0.614118500860134,-0.058337819057839,-0.548469121851251,-0.504025625306382,-0.665662999424616,-0.706731871353003,-0.639457521486389,-0.626683299708112,-0.462018643634935,-0.692796295364498,-0.735387005597591,-0.6723568023607,-0.679109582293803,-0.699732411158873,-0.514897234032156,-0.652448265778824,-0.12777450167941,-0.620375152457178,-0.750126605330844,-0.685922387724403,-0.6723568023607,-0.427061125701198,-0.72812215912505,-0.589590469597973,-0.467145322043511,-0.412554025761747,-0.639457521486389,-0.72812215912505,-0.595649280315138,-0.614118500860134,-0.692796295364498,-0.735387005597591,-0.571696219495842,-0.589590469597973,-0.305435502576729,-0.620375152457178,-0.72812215912505,-0.735387005597591,-0.620375152457178,-0.685922387724403,-0.525925274142164,-0.742721373188089,-0.571696219495842,-0.548469121851251,-0.679109582293803,-0.589590469597973,-0.659027152219544,-0.542770689917918,-0.571696219495842,-0.757604084781415,-0.339504914310986,-0.407778710847138,-0.720925528180514,-0.652448265778824,-0.713795843610165,-0.151255764660236,-0.607912510965484,-0.0859877917624303,-0.685922387724403,-0.6723568023607,-0.692796295364498,-0.665662999424616,-0.514897234032156,-0.6723568023607,0.912100658733366,-0.131085243606695,-0.554210239065673,-0.595649280315138,-0.049338472246519,2.11703268715702,-0.620375152457178,-0.601756368917387,1.30327524847729,-0.706731871353003,-0.565823121298217,-0.601756368917387,-0.326550765409223,-0.665662999424616,1.86579490248979,-0.633043797327182,-0.589590469597973,-0.685922387724403,-0.607912510965484,0.933904453698822,-0.165003856409941,-0.565823121298217,-0.645925370539824,-0.542770689917918,-0.659027152219544,0.718633220740359,-0.652448265778824,-0.685922387724403,-0.633043797327182,0.393502707855962,-0.652448265778824,-0.626683299708112,2.10169276189422,-0.589590469597973,-0.5776146702521,-0.226351434241281,-0.456926029786216,-0.388969532184174,-0.49330607204473,-0.5776146702521,-0.548469121851251,-0.633043797327182,-0.620375152457178,-0.520391419311544,-0.559994685876421,-0.456926029786216,-0.477502717020112,-0.659027152219544,-0.472306523799063,0.51117099621229,-0.607912510965484,-0.520391419311544,-0.665662999424616,0.480421606128833,-0.665662999424616,-0.633043797327182,-0.633043797327182,-0.645925370539824,-0.427061125701198,-0.171971500436674,-0.601756368917387,-0.720925528180514,-0.509442153605675,-0.72812215912505,-0.626683299708112,-0.571696219495842
"SIDG06364",-0.651775710869638,-0.722403158306374,-0.606838251893455,-0.574176158095848,-0.698409318273746,-0.710347999899306,-0.674872531671786,-0.722403158306374,-0.640387206881611,1.11437478849714,0.663038357895479,0.811642910734405,-0.710347999899306,-0.734577088659102,-0.595854677922397,0.169898226063202,2.06575137863116,-0.710347999899306,-0.651775710869638,-0.686584884157465,-0.413214760058944,-0.698409318273746,-0.0413447404771174,-0.710347999899306,-0.710347999899306,-0.394492524070017,-0.734577088659102,-0.461300358153892,-0.640387206881611,0.606495764463848,-0.722403158306374,-0.584967876785763,-0.734577088659102,-0.128092206968471,-0.229495268545211,-0.651775710869638,-0.629102708948586,0.507591478128393,-0.722403158306374,-0.552871424534183,-0.686584884157465,-0.617920334569132,-0.606838251893455,-0.47114617865969,-0.734577088659102,-0.686584884157465,-0.304913896609558,-0.674872531671786,-0.245861652656117,-0.606838251893455,-0.629102708948586,-0.710347999899306,-0.734577088659102,0.287667671750848,-0.710347999899306,-0.734577088659102,-0.722403158306374,-0.710347999899306,0.750655360307328,-0.686584884157465,0.433799767923464,-0.674872531671786,-0.640387206881611,-0.640387206881611,-0.710347999899306,-0.663270155950517,-0.686584884157465,-0.746872154636232,-0.722403158306374,-0.640387206881611,-0.722403158306374,-0.734577088659102,0.175768279552881,-0.552871424534183,-0.491076351628271,0.134079951914293,1.84097419976497,-0.331112275916913,-0.617920334569132,-0.229495268545211,1.8348722420029,1.68031711005018,1.10336675190003,-0.348891632092275,-0.663270155950517,2.07711660481698,0.380384444226871,1.47531485670118,1.90039160471276,-0.617920334569132,-0.17386202969167,1.21685668899962,1.29739110830703,1.42946783276989,1.8085973972148,0.969179320680708,2.3799460296396,-0.197398816293631,2.100771971876,2.56422201551204,2.03492290384921,1.53130830409657,0.987530805556276,1.89311881187626,1.20418330676631,0.966094065805103,2.27956517200429,1.76729954009162,0.922071559803506,1.93612700257902,-0.722403158306374,0.385336931560978,1.33920259893989,0.471246389247257,2.11913254647917,2.24274220713169,1.45468593123589,0.395182752066775,2.21831718311321,1.42946783276989,1.2662890381115,1.73787805642765,2.07711660481698,0.978389131782233,0.438543128588,0.287667671750848,0.761638934278386,-0.413214760058944,2.09953817852764,0.797561345963552,1.38625909691102,0.947418990898441,0.713321888009364,1.89311881187626,0.0971923190351019,1.39502256581239,2.03752152507137,1.66462064573687
"SIDG07252",-0.601265308105044,-0.61392934315408,-0.588726043902781,-0.601265308105044,-0.601265308105044,-0.564012160162799,-0.481107740406725,-0.601265308105044,-0.61392934315408,0.758589514456864,0.754253138808731,0.552256798271306,-0.601265308105044,-0.61392934315408,-0.28983982029959,-0.588726043902781,-0.61392934315408,-0.539769045809174,-0.61392934315408,-0.61392934315408,-0.601265308105044,0.324277808565651,-0.601265308105044,-0.55183288041252,-0.576309115935677,-0.250974967768208,-0.601265308105044,-0.61392934315408,-0.3197876731219,-0.527818488320539,-0.61392934315408,-0.564012160162799,-0.0810262232191498,-0.61392934315408,-0.469693089710084,-0.564012160162799,-0.601265308105044,-0.601265308105044,-0.588726043902781,-0.61392934315408,-0.61392934315408,-0.61392934315408,-0.260580485222771,-0.601265308105044,-0.601265308105044,-0.601265308105044,-0.601265308105044,-0.588726043902781,-0.50424883285281,-0.601265308105044,-0.588726043902781,-0.360846879682216,-0.588726043902781,-0.601265308105044,-0.601265308105044,-0.61392934315408,0.091014099485931,-0.61392934315408,-0.527818488320539,-0.601265308105044,-0.61392934315408,-0.55183288041252,-0.260580485222771,-0.601265308105044,-0.61392934315408,0.169032812583932,-0.0894270789448714,-0.601265308105044,-0.61392934315408,-0.481107740406725,1.92995987902381,-0.601265308105044,-0.447166395065696,-0.141031107804688,0.962180526676322,-0.61392934315408,1.72656242510716,1.60120550664097,-0.61392934315408,-0.61392934315408,2.67094099735004,2.50771863701199,-0.601265308105044,-0.61392934315408,-0.601265308105044,3.20769211725781,2.42280108684628,2.48003757586051,-0.00781418745157593,0.342416714472102,-0.576309115935677,1.78586158287456,-0.539769045809174,1.20035936039975,1.1972962421426,2.62383400035504,2.07024816490815,-0.61392934315408,1.79739693393845,3.32588973521121,0.762911165541345,-0.436050822039683,-0.588726043902781,1.50137828576128,1.69791467173319,1.77422072408655,2.47779686221571,-0.49262569251339,0.94733808416001,0.155198708752514,-0.601265308105044,0.336399090866834,1.82578602965043,-0.601265308105044,2.34556943287602,2.43213366777599,-0.61392934315408,-0.61392934315408,2.68911625955728,0.732346831708434,0.305876644345599,2.17970192925808,3.03539400387982,-0.55183288041252,-0.61392934315408,-0.61392934315408,-0.601265308105044,-0.61392934315408,0.105559686623776,6.64880153410397e-05,1.1017970835001,-0.61392934315408,1.81261654754893,-0.49262569251339,-0.61392934315408,-0.564012160162799,0.66892392275874,-0.61392934315408
"SIDG07254",-0.409083747827024,-0.519460129281966,-0.519460129281966,-0.506715746898152,-0.49409692697334,-0.432802941652087,-0.519460129281966,-0.519460129281966,-0.49409692697334,-0.506715746898152,-0.362923802152052,2.24097673546853,-0.49409692697334,-0.49409692697334,-0.519460129281966,-0.506715746898152,-0.506715746898152,-0.506715746898152,-0.506715746898152,-0.519460129281966,-0.519460129281966,-0.519460129281966,-0.519460129281966,-0.506715746898152,-0.173609409197194,-0.456969693745711,1.05920288316883,-0.481601219449451,-0.519460129281966,-0.254316409697854,-0.519460129281966,-0.519460129281966,-0.469226245286826,-0.506715746898152,-0.519460129281966,-0.49409692697334,-0.519460129281966,-0.506715746898152,-0.506715746898152,-0.49409692697334,-0.506715746898152,-0.506715746898152,-0.519460129281966,-0.481601219449451,-0.519460129281966,-0.506715746898152,-0.481601219449451,-0.519460129281966,-0.506715746898152,-0.116250577131704,-0.519460129281966,-0.506715746898152,-0.519460129281966,-0.519460129281966,-0.506715746898152,-0.506715746898152,-0.519460129281966,-0.519460129281966,-0.374308764777585,-0.49409692697334,-0.519460129281966,0.0984312161060877,-0.49409692697334,0.484560859892552,-0.519460129281966,-0.506715746898152,-0.506715746898152,-0.506715746898152,-0.519460129281966,-0.519460129281966,-0.506715746898152,-0.519460129281966,-0.506715746898152,-0.506715746898152,-0.481601219449451,-0.519460129281966,-0.506715746898152,-0.519460129281966,0.348965138718613,-0.506715746898152,3.63565139503008,3.1123292376842,0.152612098177139,-0.519460129281966,-0.49409692697334,3.83123081498559,4.28410906559649,3.36277158628875,1.78816953406634,2.24689951995134,1.00192956222703,1.73861180152522,-0.481601219449451,1.85608326575932,1.3307363066481,-0.49409692697334,2.89583563636374,0.519179179757646,2.2933209040412,-0.481601219449451,3.96814747203789,-0.49409692697334,2.96090888543607,1.7818131941617,2.1470863141989,-0.213327316138345,3.53811830935278,2.24985067301282,0.0252227275464662,3.26051043255589,-0.351639148870818,1.52124921674684,4.22464092849383,-0.519460129281966,1.42673217390289,1.53677425364419,-0.254316409697854,0.436897690834369,2.66747019799641,2.7226452408022,2.90205096851496,3.17037369196615,0.879075083359575,2.68017244949876,-0.519460129281966,-0.296660757519939,-0.519460129281966,-0.49409692697334,1.61653853638252,3.99446228496548,-0.409083747827024,-0.506715746898152,0.442953493425759,1.1388262483295,-0.0976879353782875,-0.506715746898152,2.20026513115353,-0.519460129281966
"SIDG07469",-0.576855757057314,-0.606841358693976,-0.293105659579912,-0.606841358693976,-0.606841358693976,-0.547446837500131,-0.408331276300765,-0.606841358693976,-0.622057570667182,-0.448753454078225,0.839126474859592,-0.622057570667182,0.0579634072924675,-0.576855757057314,-0.606841358693976,-0.622057570667182,-0.562080601671158,-0.591775062576596,-0.622057570667182,-0.562080601671158,-0.622057570667182,-0.330557736037009,-0.622057570667182,-0.46246849386828,-0.185957173669777,-0.46246849386828,0.691022104906757,-0.107518612005616,-0.547446837500131,-0.532951784081262,-0.39509122228441,-0.606841358693976,-0.591775062576596,-0.622057570667182,-0.606841358693976,-0.606841358693976,-0.140643734330006,-0.591775062576596,-0.622057570667182,-0.562080601671158,-0.622057570667182,-0.622057570667182,-0.622057570667182,-0.622057570667182,-0.591775062576596,-0.408331276300765,-0.562080601671158,-0.547446837500131,-0.490273199602885,0.0774441380763884,-0.293105659579912,-0.622057570667182,-0.622057570667182,-0.356045270806045,0.974145002968928,-0.606841358693976,-0.591775062576596,-0.490273199602885,-0.576855757057314,-0.622057570667182,-0.435160327365616,-0.435160327365616,-0.606841358693976,-0.547446837500131,-0.591775062576596,-0.606841358693976,-0.622057570667182,-0.46246849386828,-0.532951784081262,0.0481291824926977,-0.448753454078225,0.0282689463870294,-0.305488048578759,-0.562080601671158,-0.118480785730677,-0.448753454078225,-0.606841358693976,-0.606841358693976,-0.532951784081262,-0.518592836459834,-0.591775062576596,-0.518592836459834,-0.0225402683737654,-0.622057570667182,-0.606841358693976,-0.591775062576596,1.09323047299087,-0.46246849386828,-0.280822728594573,-0.606841358693976,-0.518592836459834,-0.0858272314892132,-0.547446837500131,-0.343248403776167,-0.209127566732312,-0.622057570667182,-0.547446837500131,-0.591775062576596,-0.591775062576596,-0.421686965440328,-0.576855757057314,-0.220845759598548,-0.606841358693976,-0.547446837500131,-0.622057570667182,-0.547446837500131,-0.547446837500131,-0.576855757057314,-0.622057570667182,-0.0966344615304567,1.67800268171821,-0.547446837500131,-0.622057570667182,-0.518592836459834,-0.606841358693976,-0.435160327365616,-0.381964818202048,-0.606841358693976,-0.576855757057314,-0.562080601671158,-0.268637670609115,-0.606841358693976,-0.368950129551384,-0.606841358693976,-0.174502313471206,0.856670262146894,-0.576855757057314,-0.591775062576596,-0.591775062576596,-0.532951784081262,-0.547446837500131,-0.576855757057314,-0.576855757057314,-0.46246849386828,-0.151846837082081,-0.562080601671158,-0.576855757057314,-0.19749848646108
"SIDG07765",-0.518996924941237,-0.562934313414738,-0.504859188536365,-0.463852224082433,-0.444092993312636,-0.526158266515961,-0.418466895274638,-0.34606974761693,-0.48409938607653,-0.387521018989477,-0.504859188536365,-0.0490009889919951,-0.555445965495405,-0.562934313414738,-0.511897587101901,-0.526158266515961,-0.593590908201665,-0.540671360399689,-0.511897587101901,-0.518996924941237,-0.490961086354939,-0.457212767577776,-0.490961086354939,-0.526158266515961,-0.540671360399689,-0.444092993312636,-0.526158266515961,-0.115974393254191,-0.340315559804485,-0.258523381823747,-0.39975958049034,-0.548025386359799,-0.156198891724448,-0.48409938607653,-0.570491679338256,-0.497880691961449,-0.585818637703927,-0.593590908201665,-0.578119347349377,-0.328926926753122,-0.470545880831564,-0.585818637703927,-0.437610995934386,-0.375462442870062,-0.323291382932236,-0.328926926753122,-0.497880691961449,-0.284891197142751,-0.570491679338256,-0.369499010052208,-0.295680410677684,-0.0776312229636848,-0.470545880831564,-0.334601471187501,-0.290268058365205,-0.431179838274553,-0.504859188536365,-0.36357863488649,-0.585818637703927,-0.4247987290414,-0.39975958049034,-0.334601471187501,-0.497880691961449,-0.111624418074828,-0.290268058365205,-0.504859188536365,-0.218022883351476,-0.284891197142751,-0.470545880831564,-0.490961086354939,-0.317694307287016,-0.4247987290414,-0.555445965495405,-0.405948050606376,-0.340315559804485,-0.490961086354939,-0.444092993312636,3.20461474818851,-0.193689691278153,-0.218022883351476,-0.418466895274638,-0.412183581783534,-0.39975958049034,-0.444092993312636,-0.412183581783534,-0.412183581783534,-0.12034756841087,-0.540671360399689,-0.533382704423927,-0.306613484627608,-0.340315559804485,-0.570491679338256,-0.179429011864093,-0.463852224082433,1.53093179310053,-0.533382704423927,-0.533382704423927,-0.497880691961449,-0.450626640616779,-0.540671360399689,-0.17473003970213,0.777551328537619,-0.463852224082433,-0.381469564229803,1.75710766858846,-0.381469564229803,-0.533382704423927,-0.540671360399689,-0.504859188536365,-0.457212767577776,-0.0818040991362598,-0.227962015931677,-0.232977128802439,-0.17473003970213,-0.375462442870062,-0.36357863488649,-0.258523381823747,-0.232977128802439,-0.418466895274638,-0.609360017237656,-0.375462442870062,-0.387521018989477,-0.578119347349377,-0.562934313414738,-0.490961086354939,-0.179429011864093,-0.351864601404946,-0.518996924941237,-0.369499010052208,-0.450626640616779,-0.351864601404946,-0.34606974761693,-0.450626640616779,-0.555445965495405,-0.279549364580756,-0.34606974761693,-0.317694307287016,-0.548025386359799
"SIDG08449",-0.768606414264857,-0.780315130483937,-0.636347890662932,-0.74552620500446,-0.780315130483937,-0.54591847720201,-0.452838211473459,-0.74552620500446,-0.722881497479083,-0.757010827507435,-0.565433279419918,-0.536278795712813,-0.711717380757987,-0.804080934674783,-0.555636213641844,-0.780315130483937,-0.341714469743522,-0.768606414264857,2.29161519719336,-0.780315130483937,-0.700656160585427,-0.37482371140352,-0.757010827507435,-0.722881497479083,0.440142139195002,-0.657403411306273,-0.768606414264857,-0.14626185478101,-0.711717380757987,-0.517228651393119,-0.167255985931353,-0.74552620500446,-0.711717380757987,-0.526715925250755,-0.657403411306273,-0.768606414264857,-0.700656160585427,-0.768606414264857,-0.240013649330465,1.87866997878514,-0.734150443120464,-0.498476177786953,-0.757010827507435,-0.67883494319828,0.28595094710428,-0.711717380757987,0.0748585967988545,-0.426265895876516,-0.711717380757987,-0.646829476005044,-0.461828020497811,-0.489208688545464,-0.646829476005044,-0.722881497479083,0.103366680517125,-0.452838211473459,-0.74552620500446,-0.722881497479083,-0.536278795712813,-0.12562867218852,-0.54591847720201,-0.625957056116214,-0.67883494319828,-0.278116338240039,-0.195831952445711,-0.722881497479083,-0.689695957532839,-0.54591847720201,-0.757010827507435,-0.722881497479083,-0.605441447258142,-0.768606414264857,-0.0788208607042425,-0.689695957532839,-0.585270654921079,-0.358154917154244,-0.225104962042312,-0.722881497479083,-0.585270654921079,0.00965010064742,-0.00876663762827988,-0.625957056116214,-0.668071338375816,-0.74552620500446,-0.565433279419918,0.0397302189360891,-0.118829028542467,0.0157267409365413,-0.270398408791759,-0.536278795712813,-0.225104962042312,0.923914002991432,-0.34990654177772,0.534238283848341,0.31464077291317,-0.489208688545464,-0.34990654177772,-0.67883494319828,-0.526715925250755,0.427306360229341,0.24659876938521,-0.0920092779626629,0.338035936615242,-0.366460375167374,0.580551447507082,-0.37482371140352,-0.217719499392834,-0.595313674976704,1.0659012318158,0.632417155712165,1.6824924105561,0.147616260197967,-0.0788208607042425,0.158428350381233,-0.255109872191015,-0.30157247041443,-0.400269199413846,-0.0274704015364818,-0.0149688937740276,-0.700656160585427,-0.0593060584863341,1.41052642170711,0.526342637651764,-0.636347890662932,-0.118829028542467,0.699402363854414,-0.657403411306273,-0.757010827507435,-0.38324573819855,-0.325496197349516,-0.293702711768261,-0.232536155401995,-0.14626185478101,0.266436144886371,-0.74552620500446,-0.470885677779134,-0.26272979552327,0.435878781627648
"SIDG08555",-0.127824609418344,-0.707327655193309,-0.196931050219169,-0.28182677157781,-0.498269930602104,0.8965148183023,-1.29095670888683,-0.470312162365994,0.140109668288576,-0.822958152237472,0.28969819960565,-0.0289575930244472,0.832121390278039,0.310090556860871,0.263749511371237,-0.447464718077831,-0.196931050219169,-0.865987625695155,0.0319653580699355,-0.343061927612899,-0.23868601858134,-0.690837123904365,-0.124287230044101,-0.735285423429419,-0.330581965034291,-0.59605933395243,0.0629188708301279,0.553833030380155,-1.20705752733775,0.66816914276023,-0.647858461919178,-0.156475600900693,0.137224015343638,-0.724030062055403,-0.923490243114864,-1.5919188362986,-1.71800743562644,-0.364131855909477,-1.60288924838906,-0.916974008328829,-0.185772302580689,-0.082572866580121,-0.546245342305694,-0.21574449170816,-1.14363099122709,0.305022378441805,-0.626890489319911,-0.884873954746493,-1.05394121605952,-0.696310757750606,-0.343061927612899,-0.663809411953969,-1.09056296504548,-0.637332201022999,0.471610169009073,-0.990514679948856,-1.39935164299634,-1.308406448979,-0.637332201022999,0.221123196892722,0.0225337366413698,-0.493568348197398,-1.40880612916302,-0.447464718077831,-0.131371640590015,-0.310044632405652,0.0193745950674486,-0.606255355772044,-1.63636713582365,-0.326448460381935,-0.891230867745711,0.0811432737512892,-1.28231889559272,-0.0521426733659987,-0.330581965034291,0.000256807612951592,0.641004265300036,-1.7546291846124,1.72896447447018,-0.626890489319911,0.685337220686076,0.547527507340737,0.633137456918545,1.37937562938047,-0.674553160030135,0.731869966479863,-0.872252631160105,0.0288290812341306,-0.425011895382344,0.145861828637747,-0.0588436475739231,0.414534008359856,1.3179475350437,-0.507724416768785,-0.526842204223282,0.566353057662451,0.253223250475058,-0.526842204223282,-0.429471543385162,1.48291712198554,0.771484797155497,0.151588648991344,0.119774275251473,-0.167384639334044,-0.512477570575576,0.719007808091557,0.582861039717801,-1.02536894243834,0.528425326805196,1.06687800135905,-0.474930235136902,-0.200672020046572,-0.193200814896697,-0.127824609418344,1.38381244637638,-0.416138235549507,0.395727371246219,3.30038067769663,1.49415479298366,-0.0723501183469636,0.545418851374902,0.858926177402731,0.376644663561758,0.493756975809475,-0.082572866580121,-0.0224085307206286,0.0901605546545819,-0.456555567138123,-0.14565734608628,-0.208186411593185,-0.376939704514896,-0.120759450082944,0.202025470797596,-0.398570588231475,-0.536507573043992,-0.301919692720293,0.20477095464363,0.20477095464363
"SIDG08713",1.58717361558445,-0.707672005437542,-0.673888933028259,-0.814112168980404,-0.577096423376454,-0.045314155591777,0.191544835675043,-1.025529458738,-0.942528150235898,-0.126312617625415,-0.915902089294392,-1.025529458738,-0.364962247450839,-0.969661404626163,-0.983424340540435,-0.826445170574373,-0.777741185808746,-0.889764607601644,-0.826445170574373,0.0780328133086729,-0.719113454787649,-0.608635411812764,-0.826445170574373,0.0911012791529597,-0.838885885336058,-0.66280364139617,1.45617928298099,-0.329570295548536,-0.814112168980404,-0.338336186509332,-0.956030173467732,-0.997321551120008,-0.983424340540435,-0.915902089294392,-0.69632172398313,-0.929152908436731,-0.956030173467732,-0.864098097242593,-0.929152908436731,-0.789761955760259,-0.983424340540435,-0.8018850313667,-0.685061169012058,-0.915902089294392,-0.619305520024796,1.15135896949875,-0.156947191564174,0.49110071663071,-0.789761955760259,-0.172515136529841,-1.01135568223468,-0.382993536138677,-0.851436211331362,-0.64088855089613,-0.382993536138677,-0.536102147151012,-0.419755648334949,-0.392095501841103,-0.149226561358308,-0.942528150235898,-0.753999756465289,-0.598044635993935,-0.608635411812764,0.291033708327526,-0.261319982550998,0.250905624154186,-0.929152908436731,1.29803707677488,-0.419755648334949,-0.608635411812764,-0.261319982550998,0.324551790914486,-0.765821009253398,-0.44796355595294,-0.0669518291462714,0.0911012791529597,-0.969661404626163,0.221534423057258,-0.673888933028259,0.0845820330561325,2.14795412795156,-0.929152908436731,-0.320858018935029,-0.864098097242593,-0.556451818749847,-0.956030173467732,1.44867556350887,-0.851436211331362,-0.598044635993935,-0.0169659008840822,0.250905624154186,1.35540534459652,-0.556451818749847,-0.942528150235898,0.826532176352697,-0.429096355810462,-0.789761955760259,-0.0524902553319826,-0.864098097242593,-0.253014111870573,1.14516568676077,0.987824911719262,0.430903613560809,-0.864098097242593,0.394576801522255,-0.303591713157173,-0.598044635993935,-0.457491703758455,-0.577096423376454,0.273974189627887,0.262486604902291,-0.851436211331362,0.814840295780815,0.436018350782471,1.35540534459652,-0.00300056563457175,-0.915902089294392,-0.64088855089613,0.0780328133086729,0.709276988397246,0.123257335068063,0.500890808678556,-0.536102147151012,-0.253014111870573,0.071453343016264,-0.329570295548536,-0.598044635993935,-0.902773399254523,-0.278078443913411,-0.619305520024796,-0.506112559768796,-0.244756391435586,-0.269674568293954,-0.556451818749847,-0.765821009253398,-0.467084014658765,-0.673888933028259,-0.373949361084201
"SIDG08859",-0.663038817066723,-0.715176008566532,-0.704543080516187,-0.694014912080878,-0.68358945912143,-0.694014912080878,0.224793531680031,-0.68358945912143,-0.715176008566532,0.268238557697321,-0.715176008566532,-0.603656848987807,0.547618206923897,-0.715176008566532,0.0519079190811142,1.55267363178559,-0.386597719336985,-0.704543080516187,-0.704543080516187,-0.715176008566532,-0.715176008566532,-0.715176008566532,-0.715176008566532,-0.715176008566532,-0.704543080516187,-0.694014912080878,-0.715176008566532,-0.418498609261574,-0.694014912080878,1.57546455270639,-0.715176008566532,-0.715176008566532,-0.529289425893339,-0.715176008566532,-0.715176008566532,-0.704543080516187,-0.715176008566532,-0.704543080516187,-0.704543080516187,-0.715176008566532,-0.704543080516187,-0.715176008566532,-0.239984538830025,-0.715176008566532,-0.704543080516187,-0.715176008566532,-0.68358945912143,-0.715176008566532,-0.715176008566532,-0.715176008566532,0.0725578457639998,-0.704543080516187,-0.715176008566532,-0.520347110510369,-0.704543080516187,-0.704543080516187,-0.704543080516187,-0.704543080516187,-0.493960573527545,1.06289617206807,-0.704543080516187,-0.493960573527545,-0.260734714159948,0.440841485784281,1.36422445687158,-0.673264736750955,-0.68358945912143,-0.715176008566532,-0.623086483384177,-0.715176008566532,-0.704543080516187,1.04452436507431,-0.715176008566532,-0.68358945912143,-0.0577883563791486,-0.715176008566532,0.929416595427696,2.70510612659379,-0.715176008566532,1.53199873386419,0.650658013148151,1.4250495047813,-0.68358945912143,0.0725578457639998,1.51490076186425,0.795208479004807,-0.704543080516187,1.69840045639907,0.947605978463495,0.61432815328328,0.490388129464321,1.72159579550965,1.02583116911353,-0.529289425893339,1.7538822529839,-0.715176008566532,1.31101813026277,-0.694014912080878,-0.715176008566532,0.151384387275327,-0.623086483384177,-0.704543080516187,-0.715176008566532,0.638684773575036,-0.613327507317737,-0.694014912080878,-0.715176008566532,-0.426624887604267,-0.0990067066624091,-0.105027006824378,-0.68358945912143,-0.704543080516187,-0.715176008566532,-0.565826333728499,-0.502683890968912,-0.694014912080878,-0.632935405198099,-0.715176008566532,0.440841485784281,1.2997271525135,0.0725578457639998,1.8295851263413,-0.623086483384177,-0.673264736750955,0.685793247783737,-0.715176008566532,1.74643552980072,0.318143366849699,0.86075641001806,-0.715176008566532,-0.529289425893339,-0.68358945912143,1.4757436164503,-0.40242912670802,-0.68358945912143,-0.594072924187597,0.560650081268014,-0.704543080516187
