,c_name,d_name,cdr_hat,cdr_all,cluster,c_cluster,d_cluster
76,c2_2,d2_7,0.999959,0.999959,1,1,1
77,c2_2,d2_8,0.999975,0.999975,1,1,1
78,c2_2,d2_9,0.999735,0.999735,1,1,1
79,c2_2,d2_10,1.0,1.0,1,1,1
80,c2_2,d0_1,0,0,-1,1,0
81,c2_2,d0_2,0,0,-1,1,0
82,c2_2,d0_3,0,0,-1,1,0
83,c2_2,d0_4,0,0,-1,1,0
84,c2_2,d0_5,0,0,-1,1,0
85,c2_2,d0_6,0,0,-1,1,0
86,c2_2,d0_7,0,0,-1,1,0
87,c2_2,d0_8,0,0,-1,1,0
88,c2_2,d0_9,0,0,-1,1,0
89,c2_2,d0_10,0,0,-1,1,0
90,c0_29,d1_1,0,0,-1,0,-1
91,c0_29,d1_2,0,0,-1,0,-1
92,c0_29,d1_3,0,0,-1,0,-1
93,c0_29,d1_4,0,0,-1,0,-1
94,c0_29,d1_5,0,0,-1,0,-1
95,c0_29,d1_6,0,0,-1,0,-1
96,c0_29,d1_7,0,0,-1,0,-1
97,c0_29,d1_8,0,0,-1,0,-1
98,c0_29,d1_9,0,0,-1,0,-1
99,c0_29,d1_10,0,0,-1,0,-1
100,c0_29,d2_1,0,0,-1,0,1
101,c0_29,d2_2,0,0,-1,0,1
102,c0_29,d2_3,0,0,-1,0,1
103,c0_29,d2_4,0,0,-1,0,1
104,c0_29,d2_5,0,0,-1,0,1
105,c0_29,d2_6,0,0,-1,0,1
106,c0_29,d2_7,0,0,-1,0,1
107,c0_29,d2_8,0,0,-1,0,1
108,c0_29,d2_9,0,0,-1,0,1
109,c0_29,d2_10,0,0,-1,0,1
110,c0_29,d0_1,0.961992,0.961992,0,0,0
111,c0_29,d0_2,0.942814,0.942814,0,0,0
112,c0_29,d0_3,0.931699,0.931699,0,0,0
113,c0_29,d0_4,0.993649,0.993649,0,0,0
114,c0_29,d0_5,0.777382,0.777382,0,0,0
115,c0_29,d0_6,0.899379,0.899379,0,0,0
116,c0_29,d0_7,0.99855,0.99855,0,0,0
117,c0_29,d0_8,0.889585,0.889585,0,0,0
118,c0_29,d0_9,0.923677,0.923677,0,0,0
119,c0_29,d0_10,0.952205,0.952205,0,0,0
120,c0_61,d1_1,0,0,-1,0,-1
121,c0_61,d1_2,0,0,-1,0,-1
122,c0_61,d1_3,0,0,-1,0,-1
123,c0_61,d1_4,0,0,-1,0,-1
124,c0_61,d1_5,0,0,-1,0,-1
125,c0_61,d1_6,0,0,-1,0,-1
126,c0_61,d1_7,0,0,-1,0,-1
127,c0_61,d1_8,0,0,-1,0,-1
128,c0_61,d1_9,0,0,-1,0,-1
129,c0_61,d1_10,0,0,-1,0,-1
130,c0_61,d2_1,0,0,-1,0,1
131,c0_61,d2_2,0,0,-1,0,1
132,c0_61,d2_3,0,0,-1,0,1
133,c0_61,d2_4,0,0,-1,0,1
134,c0_61,d2_5,0,0,-1,0,1
135,c0_61,d2_6,0,0,-1,0,1
136,c0_61,d2_7,0,0,-1,0,1
137,c0_61,d2_8,0,0,-1,0,1
138,c0_61,d2_9,0,0,-1,0,1
139,c0_61,d2_10,0,0,-1,0,1
140,c0_61,d0_1,0.943954,0.943954,0,0,0
141,c0_61,d0_2,0.918195,0.918195,0,0,0
142,c0_61,d0_3,0.937739,0.937739,0,0,0
143,c0_61,d0_4,0.988981,0.988981,0,0,0
144,c0_61,d0_5,0.794051,0.794051,0,0,0
145,c0_61,d0_6,0.900401,0.900401,0,0,0
146,c0_61,d0_7,0.997474,0.997474,0,0,0
147,c0_61,d0_8,0.897991,0.897991,0,0,0
148,c0_61,d0_9,0.893659,0.893659,0,0,0
149,c0_61,d0_10,0.929861,0.929861,0,0,0
150,c1_17,d1_1,0,0,-1,-1,-1
151,c1_17,d1_2,0,0,-1,-1,-1
152,c1_17,d1_3,0,0,-1,-1,-1
153,c1_17,d1_4,0,0,-1,-1,-1
154,c1_17,d1_5,0,0,-1,-1,-1
155,c1_17,d1_6,0,0,-1,-1,-1
156,c1_17,d1_7,0,0,-1,-1,-1
157,c1_17,d1_8,0,0,-1,-1,-1
158,c1_17,d1_9,0,0,-1,-1,-1
159,c1_17,d1_10,0,0,-1,-1,-1
160,c1_17,d2_1,0,0,-1,-1,1
161,c1_17,d2_2,0,0,-1,-1,1
162,c1_17,d2_3,0,0,-1,-1,1
163,c1_17,d2_4,0,0,-1,-1,1
164,c1_17,d2_5,0,0,-1,-1,1
165,c1_17,d2_6,0,0,-1,-1,1
166,c1_17,d2_7,0,0,-1,-1,1
167,c1_17,d2_8,0,0,-1,-1,1
168,c1_17,d2_9,0,0,-1,-1,1
169,c1_17,d2_10,0,0,-1,-1,1
170,c1_17,d0_1,0,0,-1,-1,0
171,c1_17,d0_2,0,0,-1,-1,0
172,c1_17,d0_3,0,0,-1,-1,0
173,c1_17,d0_4,0,0,-1,-1,0
174,c1_17,d0_5,0,0,-1,-1,0
175,c1_17,d0_6,0,0,-1,-1,0
176,c1_17,d0_7,0,0,-1,-1,0
177,c1_17,d0_8,0,0,-1,-1,0
178,c1_17,d0_9,0,0,-1,-1,0
179,c1_17,d0_10,0,0,-1,-1,0
180,c1_19,d1_1,0,0,-1,-1,-1
181,c1_19,d1_2,0,0,-1,-1,-1
182,c1_19,d1_3,0,0,-1,-1,-1
183,c1_19,d1_4,0,0,-1,-1,-1
184,c1_19,d1_5,0,0,-1,-1,-1
185,c1_19,d1_6,0,0,-1,-1,-1
186,c1_19,d1_7,0,0,-1,-1,-1
187,c1_19,d1_8,0,0,-1,-1,-1
188,c1_19,d1_9,0,0,-1,-1,-1
189,c1_19,d1_10,0,0,-1,-1,-1
190,c1_19,d2_1,0,0,-1,-1,1
191,c1_19,d2_2,0,0,-1,-1,1
192,c1_19,d2_3,0,0,-1,-1,1
193,c1_19,d2_4,0,0,-1,-1,1
194,c1_19,d2_5,0,0,-1,-1,1
195,c1_19,d2_6,0,0,-1,-1,1
196,c1_19,d2_7,0,0,-1,-1,1
197,c1_19,d2_8,0,0,-1,-1,1
198,c1_19,d2_9,0,0,-1,-1,1
199,c1_19,d2_10,0,0,-1,-1,1
200,c1_19,d0_1,0,0,-1,-1,0
201,c1_19,d0_2,0,0,-1,-1,0
202,c1_19,d0_3,0,0,-1,-1,0
203,c1_19,d0_4,0,0,-1,-1,0
204,c1_19,d0_5,0,0,-1,-1,0
205,c1_19,d0_6,0,0,-1,-1,0
206,c1_19,d0_7,0,0,-1,-1,0
207,c1_19,d0_8,0,0,-1,-1,0
208,c1_19,d0_9,0,0,-1,-1,0
209,c1_19,d0_10,0,0,-1,-1,0
210,c1_11,d1_1,0,0,-1,-1,-1
211,c1_11,d1_2,0,0,-1,-1,-1
212,c1_11,d1_3,0,0,-1,-1,-1
213,c1_11,d1_4,0,0,-1,-1,-1
214,c1_11,d1_5,0,0,-1,-1,-1
215,c1_11,d1_6,0,0,-1,-1,-1
216,c1_11,d1_7,0,0,-1,-1,-1
217,c1_11,d1_8,0,0,-1,-1,-1
218,c1_11,d1_9,0,0,-1,-1,-1
219,c1_11,d1_10,0,0,-1,-1,-1
220,c1_11,d2_1,0,0,-1,-1,1
221,c1_11,d2_2,0,0,-1,-1,1
222,c1_11,d2_3,0,0,-1,-1,1
223,c1_11,d2_4,0,0,-1,-1,1
224,c1_11,d2_5,0,0,-1,-1,1
225,c1_11,d2_6,0,0,-1,-1,1
226,c1_11,d2_7,0,0,-1,-1,1
227,c1_11,d2_8,0,0,-1,-1,1
228,c1_11,d2_9,0,0,-1,-1,1
229,c1_11,d2_10,0,0,-1,-1,1
230,c1_11,d0_1,0,0,-1,-1,0
231,c1_11,d0_2,0,0,-1,-1,0
232,c1_11,d0_3,0,0,-1,-1,0
233,c1_11,d0_4,0,0,-1,-1,0
234,c1_11,d0_5,0,0,-1,-1,0
235,c1_11,d0_6,0,0,-1,-1,0
236,c1_11,d0_7,0,0,-1,-1,0
237,c1_11,d0_8,0,0,-1,-1,0
238,c1_11,d0_9,0,0,-1,-1,0
239,c1_11,d0_10,0,0,-1,-1,0
240,c0_50,d1_1,0,0,-1,0,-1
241,c0_50,d1_2,0,0,-1,0,-1
242,c0_50,d1_3,0,0,-1,0,-1
243,c0_50,d1_4,0,0,-1,0,-1
244,c0_50,d1_5,0,0,-1,0,-1
245,c0_50,d1_6,0,0,-1,0,-1
246,c0_50,d1_7,0,0,-1,0,-1
247,c0_50,d1_8,0,0,-1,0,-1
248,c0_50,d1_9,0,0,-1,0,-1
249,c0_50,d1_10,0,0,-1,0,-1
250,c0_50,d2_1,0,0,-1,0,1
251,c0_50,d2_2,0,0,-1,0,1
252,c0_50,d2_3,0,0,-1,0,1
253,c0_50,d2_4,0,0,-1,0,1
254,c0_50,d2_5,0,0,-1,0,1
255,c0_50,d2_6,0,0,-1,0,1
256,c0_50,d2_7,0,0,-1,0,1
257,c0_50,d2_8,0,0,-1,0,1
258,c0_50,d2_9,0,0,-1,0,1
259,c0_50,d2_10,0,0,-1,0,1
260,c0_50,d0_1,0.993985,0.993985,0,0,0
261,c0_50,d0_2,0.981312,0.981312,0,0,0
262,c0_50,d0_3,0.893073,0.893073,0,0,0
263,c0_50,d0_4,0.999747,0.999747,0,0,0
264,c0_50,d0_5,0.717802,0.717802,0,0,0
265,c0_50,d0_6,0.98998,0.98998,0,0,0
266,c0_50,d0_7,0.999926,0.999926,0,0,0
267,c0_50,d0_8,0.95462,0.95462,0,0,0
268,c0_50,d0_9,0.997103,0.997103,0,0,0
269,c0_50,d0_10,0.993532,0.993532,0,0,0
270,c2_17,d1_1,0,0,-1,1,-1
271,c2_17,d1_2,0,0,-1,1,-1
272,c2_17,d1_3,0,0,-1,1,-1
273,c2_17,d1_4,0,0,-1,1,-1
274,c2_17,d1_5,0,0,-1,1,-1
275,c2_17,d1_6,0,0,-1,1,-1
276,c2_17,d1_7,0,0,-1,1,-1
277,c2_17,d1_8,0,0,-1,1,-1
278,c2_17,d1_9,0,0,-1,1,-1
279,c2_17,d1_10,0,0,-1,1,-1
280,c2_17,d2_1,0.855524,0.855524,1,1,1
281,c2_17,d2_2,0.808013,0.808013,1,1,1
282,c2_17,d2_3,0.743638,0.743638,1,1,1
283,c2_17,d2_4,0.904539,0.904539,1,1,1
284,c2_17,d2_5,0.879971,0.879971,1,1,1
285,c2_17,d2_6,0.996048,0.996048,1,1,1
286,c2_17,d2_7,0.765211,0.765211,1,1,1
287,c2_17,d2_8,0.741324,0.741324,1,1,1
288,c2_17,d2_9,0.96946,0.96946,1,1,1
289,c2_17,d2_10,0.931933,0.931933,1,1,1
290,c2_17,d0_1,0,0,-1,1,0
291,c2_17,d0_2,0,0,-1,1,0
292,c2_17,d0_3,0,0,-1,1,0
293,c2_17,d0_4,0,0,-1,1,0
294,c2_17,d0_5,0,0,-1,1,0
295,c2_17,d0_6,0,0,-1,1,0
296,c2_17,d0_7,0,0,-1,1,0
297,c2_17,d0_8,0,0,-1,1,0
298,c2_17,d0_9,0,0,-1,1,0
299,c2_17,d0_10,0,0,-1,1,0
300,c1_12,d1_1,0,0,-1,-1,-1
301,c1_12,d1_2,0,0,-1,-1,-1
302,c1_12,d1_3,0,0,-1,-1,-1
303,c1_12,d1_4,0,0,-1,-1,-1
304,c1_12,d1_5,0,0,-1,-1,-1
305,c1_12,d1_6,0,0,-1,-1,-1
306,c1_12,d1_7,0,0,-1,-1,-1
307,c1_12,d1_8,0,0,-1,-1,-1
308,c1_12,d1_9,0,0,-1,-1,-1
309,c1_12,d1_10,0,0,-1,-1,-1
310,c1_12,d2_1,0,0,-1,-1,1
311,c1_12,d2_2,0,0,-1,-1,1
312,c1_12,d2_3,0,0,-1,-1,1
313,c1_12,d2_4,0,0,-1,-1,1
314,c1_12,d2_5,0,0,-1,-1,1
315,c1_12,d2_6,0,0,-1,-1,1
316,c1_12,d2_7,0,0,-1,-1,1
317,c1_12,d2_8,0,0,-1,-1,1
318,c1_12,d2_9,0,0,-1,-1,1
319,c1_12,d2_10,0,0,-1,-1,1
320,c1_12,d0_1,0,0,-1,-1,0
321,c1_12,d0_2,0,0,-1,-1,0
322,c1_12,d0_3,0,0,-1,-1,0
323,c1_12,d0_4,0,0,-1,-1,0
324,c1_12,d0_5,0,0,-1,-1,0
325,c1_12,d0_6,0,0,-1,-1,0
326,c1_12,d0_7,0,0,-1,-1,0
327,c1_12,d0_8,0,0,-1,-1,0
328,c1_12,d0_9,0,0,-1,-1,0
329,c1_12,d0_10,0,0,-1,-1,0
330,c0_52,d1_1,0,0,-1,0,-1
331,c0_52,d1_2,0,0,-1,0,-1
332,c0_52,d1_3,0,0,-1,0,-1
333,c0_52,d1_4,0,0,-1,0,-1
334,c0_52,d1_5,0,0,-1,0,-1
335,c0_52,d1_6,0,0,-1,0,-1
336,c0_52,d1_7,0,0,-1,0,-1
337,c0_52,d1_8,0,0,-1,0,-1
338,c0_52,d1_9,0,0,-1,0,-1
339,c0_52,d1_10,0,0,-1,0,-1
340,c0_52,d2_1,0,0,-1,0,1
341,c0_52,d2_2,0,0,-1,0,1
342,c0_52,d2_3,0,0,-1,0,1
343,c0_52,d2_4,0,0,-1,0,1
344,c0_52,d2_5,0,0,-1,0,1
345,c0_52,d2_6,0,0,-1,0,1
346,c0_52,d2_7,0,0,-1,0,1
347,c0_52,d2_8,0,0,-1,0,1
348,c0_52,d2_9,0,0,-1,0,1
349,c0_52,d2_10,0,0,-1,0,1
350,c0_52,d0_1,0.719402,0.719402,0,0,0
351,c0_52,d0_2,0.662607,0.662607,0,0,0
352,c0_52,d0_3,0.785244,0.785244,0,0,0
353,c0_52,d0_4,0.966371,0.966371,0,0,0
354,c0_52,d0_5,0.526609,0.526609,0,0,0
355,c0_52,d0_6,0.905759,0.905759,0,0,0
356,c0_52,d0_7,0.986709,0.986709,0,0,0
357,c0_52,d0_8,0.729926,0.729926,0,0,0
358,c0_52,d0_9,0.934453,0.934453,0,0,0
359,c0_52,d0_10,0.539291,0.539291,0,0,0
360,c0_2,d1_1,0,0,-1,0,-1
361,c0_2,d1_2,0,0,-1,0,-1
362,c0_2,d1_3,0,0,-1,0,-1
363,c0_2,d1_4,0,0,-1,0,-1
364,c0_2,d1_5,0,0,-1,0,-1
365,c0_2,d1_6,0,0,-1,0,-1
366,c0_2,d1_7,0,0,-1,0,-1
367,c0_2,d1_8,0,0,-1,0,-1
368,c0_2,d1_9,0,0,-1,0,-1
369,c0_2,d1_10,0,0,-1,0,-1
370,c0_2,d2_1,0,0,-1,0,1
371,c0_2,d2_2,0,0,-1,0,1
372,c0_2,d2_3,0,0,-1,0,1
373,c0_2,d2_4,0,0,-1,0,1
374,c0_2,d2_5,0,0,-1,0,1
375,c0_2,d2_6,0,0,-1,0,1
376,c0_2,d2_7,0,0,-1,0,1
377,c0_2,d2_8,0,0,-1,0,1
378,c0_2,d2_9,0,0,-1,0,1
379,c0_2,d2_10,0,0,-1,0,1
380,c0_2,d0_1,0.999981,0.999981,0,0,0
381,c0_2,d0_2,0.999964,0.999964,0,0,0
382,c0_2,d0_3,0.960023,0.960023,0,0,0
383,c0_2,d0_4,0.999998,0.999998,0,0,0
384,c0_2,d0_5,0.998763,0.998763,0,0,0
385,c0_2,d0_6,0.999779,0.999779,0,0,0
386,c0_2,d0_7,0.999999,0.999999,0,0,0
387,c0_2,d0_8,0.999886,0.999886,0,0,0
388,c0_2,d0_9,0.999951,0.999951,0,0,0
389,c0_2,d0_10,0.999989,0.999989,0,0,0
390,c0_5,d1_1,0,0,-1,0,-1
391,c0_5,d1_2,0,0,-1,0,-1
392,c0_5,d1_3,0,0,-1,0,-1
393,c0_5,d1_4,0,0,-1,0,-1
394,c0_5,d1_5,0,0,-1,0,-1
395,c0_5,d1_6,0,0,-1,0,-1
396,c0_5,d1_7,0,0,-1,0,-1
397,c0_5,d1_8,0,0,-1,0,-1
398,c0_5,d1_9,0,0,-1,0,-1
399,c0_5,d1_10,0,0,-1,0,-1
400,c0_5,d2_1,0,0,-1,0,1
401,c0_5,d2_2,0,0,-1,0,1
402,c0_5,d2_3,0,0,-1,0,1
403,c0_5,d2_4,0,0,-1,0,1
404,c0_5,d2_5,0,0,-1,0,1
405,c0_5,d2_6,0,0,-1,0,1
406,c0_5,d2_7,0,0,-1,0,1
407,c0_5,d2_8,0,0,-1,0,1
408,c0_5,d2_9,0,0,-1,0,1
409,c0_5,d2_10,0,0,-1,0,1
410,c0_5,d0_1,0.966661,0.966661,0,0,0
411,c0_5,d0_2,0.953428,0.953428,0,0,0
412,c0_5,d0_3,0.931011,0.931011,0,0,0
413,c0_5,d0_4,0.997475,0.997475,0,0,0
414,c0_5,d0_5,0.775513,0.775513,0,0,0
415,c0_5,d0_6,0.951261,0.951261,0,0,0
416,c0_5,d0_7,0.999425,0.999425,0,0,0
417,c0_5,d0_8,0.909126,0.909126,0,0,0
418,c0_5,d0_9,0.971777,0.971777,0,0,0
419,c0_5,d0_10,0.958243,0.958243,0,0,0
420,c0_59,d1_1,0,0,-1,0,-1
421,c0_59,d1_2,0,0,-1,0,-1
422,c0_59,d1_3,0,0,-1,0,-1
423,c0_59,d1_4,0,0,-1,0,-1
424,c0_59,d1_5,0,0,-1,0,-1
425,c0_59,d1_6,0,0,-1,0,-1
426,c0_59,d1_7,0,0,-1,0,-1
427,c0_59,d1_8,0,0,-1,0,-1
428,c0_59,d1_9,0,0,-1,0,-1
429,c0_59,d1_10,0,0,-1,0,-1
430,c0_59,d2_1,0,0,-1,0,1
431,c0_59,d2_2,0,0,-1,0,1
432,c0_59,d2_3,0,0,-1,0,1
433,c0_59,d2_4,0,0,-1,0,1
434,c0_59,d2_5,0,0,-1,0,1
435,c0_59,d2_6,0,0,-1,0,1
436,c0_59,d2_7,0,0,-1,0,1
437,c0_59,d2_8,0,0,-1,0,1
438,c0_59,d2_9,0,0,-1,0,1
439,c0_59,d2_10,0,0,-1,0,1
440,c0_59,d0_1,0.999833,0.999833,0,0,0
441,c0_59,d0_2,0.999474,0.999474,0,0,0
442,c0_59,d0_3,0.943091,0.943091,0,0,0
443,c0_59,d0_4,0.999993,0.999993,0,0,0
444,c0_59,d0_5,0.983274,0.983274,0,0,0
445,c0_59,d0_6,0.999706,0.999706,0,0,0
446,c0_59,d0_7,0.999998,0.999998,0,0,0
447,c0_59,d0_8,0.998688,0.998688,0,0,0
448,c0_59,d0_9,0.99992,0.99992,0,0,0
449,c0_59,d0_10,0.99982,0.99982,0,0,0
450,c0_56,d1_1,0,0,-1,0,-1
451,c0_56,d1_2,0,0,-1,0,-1
452,c0_56,d1_3,0,0,-1,0,-1
453,c0_56,d1_4,0,0,-1,0,-1
454,c0_56,d1_5,0,0,-1,0,-1
455,c0_56,d1_6,0,0,-1,0,-1
456,c0_56,d1_7,0,0,-1,0,-1
457,c0_56,d1_8,0,0,-1,0,-1
458,c0_56,d1_9,0,0,-1,0,-1
459,c0_56,d1_10,0,0,-1,0,-1
460,c0_56,d2_1,0,0,-1,0,1
461,c0_56,d2_2,0,0,-1,0,1
462,c0_56,d2_3,0,0,-1,0,1
463,c0_56,d2_4,0,0,-1,0,1
464,c0_56,d2_5,0,0,-1,0,1
465,c0_56,d2_6,0,0,-1,0,1
466,c0_56,d2_7,0,0,-1,0,1
467,c0_56,d2_8,0,0,-1,0,1
468,c0_56,d2_9,0,0,-1,0,1
469,c0_56,d2_10,0,0,-1,0,1
470,c0_56,d0_1,0.9002,0.9002,0,0,0
471,c0_56,d0_2,0.863044,0.863044,0,0,0
472,c0_56,d0_3,0.905677,0.905677,0,0,0
473,c0_56,d0_4,0.825518,0.825518,0,0,0
474,c0_56,d0_5,0.797192,0.797192,0,0,0
475,c0_56,d0_6,0.874285,0.874285,0,0,0
476,c0_56,d0_7,0.862971,0.862971,0,0,0
477,c0_56,d0_8,0.890652,0.890652,0,0,0
478,c0_56,d0_9,0.738461,0.738461,0,0,0
479,c0_56,d0_10,0.800473,0.800473,0,0,0
480,c1_1,d1_1,0,0,-1,-1,-1
481,c1_1,d1_2,0,0,-1,-1,-1
482,c1_1,d1_3,0,0,-1,-1,-1
483,c1_1,d1_4,0,0,-1,-1,-1
484,c1_1,d1_5,0,0,-1,-1,-1
485,c1_1,d1_6,0,0,-1,-1,-1
486,c1_1,d1_7,0,0,-1,-1,-1
487,c1_1,d1_8,0,0,-1,-1,-1
488,c1_1,d1_9,0,0,-1,-1,-1
489,c1_1,d1_10,0,0,-1,-1,-1
490,c1_1,d2_1,0,0,-1,-1,1
491,c1_1,d2_2,0,0,-1,-1,1
492,c1_1,d2_3,0,0,-1,-1,1
493,c1_1,d2_4,0,0,-1,-1,1
494,c1_1,d2_5,0,0,-1,-1,1
495,c1_1,d2_6,0,0,-1,-1,1
496,c1_1,d2_7,0,0,-1,-1,1
497,c1_1,d2_8,0,0,-1,-1,1
498,c1_1,d2_9,0,0,-1,-1,1
499,c1_1,d2_10,0,0,-1,-1,1
500,c1_1,d0_1,0,0,-1,-1,0
501,c1_1,d0_2,0,0,-1,-1,0
502,c1_1,d0_3,0,0,-1,-1,0
503,c1_1,d0_4,0,0,-1,-1,0
504,c1_1,d0_5,0,0,-1,-1,0
505,c1_1,d0_6,0,0,-1,-1,0
506,c1_1,d0_7,0,0,-1,-1,0
507,c1_1,d0_8,0,0,-1,-1,0
508,c1_1,d0_9,0,0,-1,-1,0
509,c1_1,d0_10,0,0,-1,-1,0
510,c0_51,d1_1,0,0,-1,0,-1
511,c0_51,d1_2,0,0,-1,0,-1
512,c0_51,d1_3,0,0,-1,0,-1
513,c0_51,d1_4,0,0,-1,0,-1
514,c0_51,d1_5,0,0,-1,0,-1
515,c0_51,d1_6,0,0,-1,0,-1
516,c0_51,d1_7,0,0,-1,0,-1
517,c0_51,d1_8,0,0,-1,0,-1
518,c0_51,d1_9,0,0,-1,0,-1
519,c0_51,d1_10,0,0,-1,0,-1
520,c0_51,d2_1,0,0,-1,0,1
521,c0_51,d2_2,0,0,-1,0,1
522,c0_51,d2_3,0,0,-1,0,1
523,c0_51,d2_4,0,0,-1,0,1
524,c0_51,d2_5,0,0,-1,0,1
525,c0_51,d2_6,0,0,-1,0,1
526,c0_51,d2_7,0,0,-1,0,1
527,c0_51,d2_8,0,0,-1,0,1
528,c0_51,d2_9,0,0,-1,0,1
529,c0_51,d2_10,0,0,-1,0,1
530,c0_51,d0_1,0.98922,0.98922,0,0,0
531,c0_51,d0_2,0.984038,0.984038,0,0,0
532,c0_51,d0_3,0.948922,0.948922,0,0,0
533,c0_51,d0_4,0.998728,0.998728,0,0,0
534,c0_51,d0_5,0.868344,0.868344,0,0,0
535,c0_51,d0_6,0.949252,0.949252,0,0,0
536,c0_51,d0_7,0.999711,0.999711,0,0,0
537,c0_51,d0_8,0.967874,0.967874,0,0,0
538,c0_51,d0_9,0.979422,0.979422,0,0,0
539,c0_51,d0_10,0.986345,0.986345,0,0,0
540,c0_26,d1_1,0,0,-1,0,-1
541,c0_26,d1_2,0,0,-1,0,-1
542,c0_26,d1_3,0,0,-1,0,-1
543,c0_26,d1_4,0,0,-1,0,-1
544,c0_26,d1_5,0,0,-1,0,-1
545,c0_26,d1_6,0,0,-1,0,-1
546,c0_26,d1_7,0,0,-1,0,-1
547,c0_26,d1_8,0,0,-1,0,-1
548,c0_26,d1_9,0,0,-1,0,-1
549,c0_26,d1_10,0,0,-1,0,-1
550,c0_26,d2_1,0,0,-1,0,1
551,c0_26,d2_2,0,0,-1,0,1
552,c0_26,d2_3,0,0,-1,0,1
553,c0_26,d2_4,0,0,-1,0,1
554,c0_26,d2_5,0,0,-1,0,1
555,c0_26,d2_6,0,0,-1,0,1
556,c0_26,d2_7,0,0,-1,0,1
557,c0_26,d2_8,0,0,-1,0,1
558,c0_26,d2_9,0,0,-1,0,1
559,c0_26,d2_10,0,0,-1,0,1
560,c0_26,d0_1,0.996617,0.996617,0,0,0
561,c0_26,d0_2,0.989432,0.989432,0,0,0
